887, 566
879, 482
775, 513
4260, 1028
2218, 2895
2607, 2109
2512, 2418
2417, 2387
3774, 944
2481, 2212
1844, 2513
2513, 2807
3796, 529
4181, 1134
4127, 519
2747, 2888
3646, 808
2434, 1952
788, 575
2742, 2833
2825, 2403
1902, 2440
560, 1006
1875, 2443
3815, 1021
440, 888
435, 745
2300, 2654
3773, 736
1945, 2641
2508, 2548
3874, 375
1054, 756
4405, 1071
2245, 2818
2539, 2614
889, 1089
614, 851
2760, 2152
2002, 2061
2585, 2770
3883, 834
723, 690
2758, 2452
978, 724
3714, 724
3767, 848
2479, 2722
4329, 1157
3664, 1075
4083, 1240
4065, 597
3781, 842
4200, 379
2131, 2206
2061, 2452
857, 870
1054, 973
3939, 474
1979, 2117
806, 678
1866, 2673
4192, 356
2202, 2141
3838, 1010
4155, 1135
2252, 2634
2598, 2624
4260, 569
1012, 664
1045, 698
3708, 771
1053, 1024
4382, 859
2094, 2098
2599, 2608
745, 959
2056, 2255
4215, 714
4096, 982
2785, 2375
2025, 2245
1173, 921
4054, 981
4071, 663
4087, 1122
2374, 2064
2907, 2305
3603, 612
791, 674
3618, 1108
2625, 2305
3740, 671
1834, 2554
4256, 815
2639, 2627
2568, 2104
4069, 834
3659, 486
4164, 1227
2378, 2493
1873, 2191
4352, 662
579, 1121
4124, 353
3582, 974
4354, 494
2483, 1891
2582, 2596
2515, 2301
1098, 901
460, 858
2262, 1864
4008, 304
2252, 2852
2370, 2874
2536, 2577
654, 1104
4286, 403
2466, 2994
2489, 2861
4069, 1083
2674, 2357
4183, 456
2729, 2531
641, 796
2332, 2717
2881, 2270
2890, 2264
2695, 2585
2443, 2744
3977, 1039
604, 936
753, 1081
4341, 495
4450, 1015
4272, 748
2384, 2792
2829, 2278
3614, 919
4294, 1195
876, 469
2538, 2926
2432, 2418
4048, 1247
2781, 2152
4135, 1121
848, 705
2564, 2491
4067, 1105
2767, 2834
4329, 850
2781, 2726
2679, 2115
2558, 2415
2199, 2406
3904, 676
2957, 2524
2937, 2451
2412, 1930
4082, 683
4288, 778
2344, 2290
2851, 2651
2189, 2316
835, 1075
4249, 918
1164, 886
1143, 895
3556, 988
4130, 1214
826, 492
4051, 583
4067, 597
4313, 848
843, 1128
1038, 680
4037, 1201
3529, 749
4364, 1053
977, 465
2607, 2613
2704, 2349
4035, 443
2037, 2563
784, 1010
2281, 2666
3639, 630
4481, 781
3987, 986
790, 897
2666, 2026
646, 971
2606, 2360
2419, 2198
3897, 337
2377, 2111
2210, 2108
2276, 2897
2958, 2572
4171, 533
3778, 804
3910, 968
2478, 2648
3895, 1047
698, 877
687, 1161
3994, 841
2069, 2654
2120, 2187
4170, 614
840, 615
4418, 962
3692, 1083
4212, 1101
1054, 949
3616, 721
4321, 1100
2421, 2471
3737, 757
4471, 779
1167, 896
2339, 2299
2922, 2584
2270, 2761
3603, 505
1940, 2187
976, 984
511, 653
3737, 453
665, 937
1010, 807
4487, 876
608, 653
2491, 2249
731, 820
2740, 2758
2456, 2122
2158, 2091
2668, 2169
3771, 728
683, 826
3717, 938
609, 474
503, 959
2576, 2730
828, 718
4237, 854
3711, 1048
2138, 2359
4384, 935
2036, 2279
2313, 1912
868, 902
3964, 344
4013, 453
610, 944
776, 1139
3977, 387
937, 873
523, 562
2141, 1962
4335, 1082
2589, 1840
2255, 1916
4280, 415
2003, 2718
2259, 2601
4176, 796
759, 1168
2005, 2153
2515, 2825
1909, 2399
813, 908
2383, 2966
874, 947
2047, 2051
672, 524
1852, 2519
4419, 1069
673, 475
4162, 956
1862, 2536
2098, 2647
823, 1064
1099, 1019
2710, 2825
4154, 1273
2745, 2599
3812, 632
2530, 2498
1929, 2079
3725, 687
1971, 1984
2691, 2283
2582, 1869
864, 1019
1004, 540
564, 850
2656, 2774
439, 799
2543, 2167
449, 923
2272, 2247
1089, 1041
3681, 648
2412, 2257
4423, 798
3995, 545
515, 837
942, 903
2900, 2151
2620, 2954
811, 781
1097, 609
2220, 1846
2010, 1990
602, 628
2259, 2919
4130, 1246
3534, 940
730, 1005
1104, 727
2624, 2454
2598, 1935
829, 530
941, 681
4148, 1249
2572, 2433
2391, 2509
4202, 781
3727, 440
1140, 876
4458, 636
4305, 752
725, 1155
2016, 2528
3767, 454
2686, 2073
3624, 906
2819, 2070
779, 528
2274, 2679
3651, 1033
2357, 2721
3754, 746
1952, 2591
2176, 2818
3544, 911
2094, 2860
2357, 2044
2327, 2304
462, 720
4151, 1245
2586, 2585
704, 669
4184, 377
2600, 2536
921, 1155
887, 514
1027, 625
471, 940
1052, 712
4195, 1045
1033, 785
2045, 2423
2714, 1908
942, 490
2553, 2531
2171, 2394
2341, 1918
3804, 791
1985, 2763
4413, 853
650, 436
4291, 1051
2034, 2649
4270, 577
660, 725
4011, 1236
714, 908
2107, 2005
713, 903
980, 500
408, 854
2895, 2389
3714, 419
2369, 2130
4003, 835
2895, 2216
3834, 611
3876, 953
2001, 2366
2222, 2745
2783, 2369
4043, 800
891, 768
3707, 984
4242, 1073
4174, 865
2902, 2292
2506, 2416
829, 687
2341, 2385
2402, 2084
2559, 2329
2399, 2273
4268, 1075
570, 1003
2258, 2937
4083, 543
2066, 2470
2767, 2864
2296, 2168
2154, 1883
4192, 737
4243, 698
4396, 1000
1105, 863
2916, 2207
2436, 1836
2028, 2719
2079, 2751
4090, 392
4291, 1082
773, 561
2094, 2875
993, 794
2140, 1981
848, 590
2000, 1956
539, 977
2628, 2269
2749, 2777
1142, 941
722, 682
2521, 2476
2823, 1988
4355, 536
998, 565
630, 452
2757, 2726
484, 674
2083, 1897
2064, 2679
4019, 425
2398, 2525
4403, 709
2557, 2121
3826, 1190
1901, 2238
2084, 1930
2531, 2377
3646, 498
2187, 1947
4214, 428
4299, 887
3757, 447
1060, 960
2028, 2840
1184, 885
4276, 926
2229, 2878
706, 776
3883, 764
437, 747
503, 1051
720, 719
3808, 1122
3920, 1229
1855, 2414
2868, 2687
3593, 736
2846, 2498
2807, 2146
770, 529
4061, 1168
2370, 2349
1916, 2708
2347, 2005
2227, 2754
2445, 2619
2250, 2285
518, 845
2230, 1828
4311, 1002
977, 455
4085, 1072
4187, 873
3871, 1118
2331, 2673
2395, 2740
4064, 326
691, 530
2869, 2644
2553, 2317
2082, 2440
2410, 2407
2760, 2466
2692, 2764
828, 899
2324, 2053
3884, 1220
974, 469
3730, 902
2392, 1915
2512, 2822
694, 1110
2763, 2708
2505, 2815
699, 618
955, 927
857, 893
2357, 2147
2084, 2545
636, 722
756, 807
2562, 2113
925, 1154
674, 1151
2624, 2701
2363, 2042
951, 514
1118, 840
3710, 1115
1850, 2517
3952, 516
2755, 2220
2020, 2000
3793, 1234
2153, 1967
2317, 1851
877, 1050
2423, 2532
600, 714
4357, 924
977, 1053
2630, 2577
4039, 551
4093, 744
2535, 2272
2427, 1864
2928, 2612
2721, 2227
1853, 2269
3962, 335
3917, 1210
2572, 2147
2258, 1931
4208, 721
875, 485
2104, 1945
1930, 2392
828, 446
3871, 912
2746, 2085
2871, 2542
2903, 2144
2922, 2170
879, 901
3587, 588
4348, 929
4064, 1061
710, 511
3581, 575
1065, 805
779, 861
2114, 2451
4245, 565
3872, 1086
2488, 2082
2522, 2970
2055, 2162
3824, 613
4158, 938
713, 758
3940, 1251
695, 561
2308, 1824
2122, 2779
790, 840
1071, 766
2095, 2051
661, 696
788, 1111
2833, 2080
1154, 635
617, 592
3987, 417
4001, 899
488, 750
561, 664
2463, 2616
2596, 2641
2013, 2156
2848, 2049
2203, 2752
756, 1006
4333, 1019
2103, 2241
1971, 2331
2634, 2663
670, 661
3931, 495
3913, 904
3804, 366
2700, 2900
2054, 2220
4166, 1188
2089, 2182
723, 1149
2115, 2791
4169, 1022
3689, 1117
3722, 1031
1816, 2530
4199, 536
876, 588
2647, 2524
2066, 2663
2097, 1919
620, 714
4005, 1273
2300, 2459
4009, 947
774, 816
4110, 743
4087, 508
1071, 568
489, 923
1983, 2263
765, 523
3725, 1092
4079, 1164
574, 503
2165, 2139
4043, 1200
2512, 2290
982, 1058
4032, 644
529, 696
894, 919
2623, 2555
1994, 2610
424, 881
2615, 2142
1113, 765
1966, 2374
2002, 2649
3826, 396
4154, 942
723, 656
3651, 678
656, 654
840, 651
2727, 1974
2808, 2623
3711, 774
925, 646
1918, 2060
4095, 1059
2254, 2310
2613, 1995
4138, 683
2153, 2124
4253, 829
2559, 2895
950, 1156
2884, 2242
4159, 1202
960, 793
2660, 2826
4444, 662
2031, 2490
700, 1072
2887, 2596
2277, 2719
2860, 2469
3869, 601
2747, 2233
621, 511
2569, 2572
2194, 2790
3809, 345
601, 776
561, 722
1956, 2711
617, 674
2846, 2738
2436, 2415
2544, 2527
730, 613
1045, 616
885, 1115
2477, 2004
2499, 2911
2344, 2282
666, 1132
2424, 2294
3711, 710
4180, 788
935, 905
888, 973
2601, 2117
861, 1034
808, 419
723, 1062
4481, 766
541, 818
504, 608
966, 1160
2685, 1921
4071, 408
3865, 606
4295, 459
979, 637
641, 817
4269, 499
2669, 2128
2469, 2833
915, 872
4146, 474
615, 479
4275, 495
2050, 2359
2740, 2842
2423, 2837
2693, 2313
4346, 808
2104, 2690
892, 1063
757, 671
1899, 2387
3847, 334
3580, 890
3541, 968
2147, 2129
932, 861
999, 803
4362, 966
2281, 2434
3887, 1038
2089, 1956
839, 936
2348, 2845
2132, 2706
4042, 692
732, 479
2284, 2206
2258, 2170
1803, 2389
2548, 1948
2870, 2438
2081, 2196
2134, 2325
861, 628
951, 771
3848, 394
2803, 2105
639, 611
4281, 827
1999, 2776
4007, 711
2190, 2807
3826, 986
885, 584
1892, 2412
968, 1025
776, 992
3811, 943
781, 1069
4399, 612
4044, 1019
2027, 2805
770, 747
2194, 2079
2018, 2704
2851, 2230
2674, 2877
4209, 745
423, 806
588, 619
1041, 738
2941, 2169
4107, 480
4346, 542
796, 404
4040, 540
3627, 763
2646, 2140
1115, 964
486, 695
776, 1027
3715, 689
787, 1012
2282, 2959
867, 1182
999, 789
516, 757
951, 492
1843, 2541
3647, 987
558, 979
2338, 2122
4367, 650
2238, 2919
4045, 345
2477, 2149
3989, 530
2416, 2742
2793, 2148
1069, 612
501, 658
574, 994
2246, 2432
4388, 842
2761, 2853
910, 1024
1010, 879
2451, 2476
2066, 2852
1087, 696
4374, 979
4071, 654
3849, 611
3840, 1046
4040, 1192
1921, 2080
3658, 652
2192, 2361
3906, 903
842, 426
4291, 1094
2219, 2071
2296, 2746
4116, 536
3890, 901
3679, 511
3875, 843
2830, 2397
565, 914
4154, 439
2714, 2709
2462, 2388
981, 1073
4369, 847
4224, 657
650, 623
777, 841
975, 448
719, 902
2468, 1906
2123, 2429
777, 623
2132, 2348
4114, 1258
2598, 2870
3785, 493
622, 767
2651, 2538
555, 1069
3703, 537
2365, 2866
686, 955
3722, 836
2402, 2195
2763, 2150
2374, 1841
872, 643
3750, 1014
2765, 2039
2634, 2211
4302, 1073
3717, 849
455, 688
2283, 1873
4355, 516
4289, 1191
2710, 2559
731, 1089
3903, 1094
1153, 944
732, 714
775, 685
1142, 800
714, 866
1017, 1081
2230, 2563
2969, 2350
621, 937
2294, 2411
3792, 1115
4329, 1138
754, 545
649, 456
2067, 2105
2474, 2498
3644, 1082
2437, 2634
3840, 456
2470, 2694
2639, 2516
4201, 605
3843, 658
554, 485
2585, 2767
2383, 2100
2499, 2705
867, 597
2529, 2961
2270, 2821
2463, 2136
2428, 1953
3945, 341
4417, 615
4137, 1164
2978, 2334
3666, 1088
2964, 2293
3841, 1154
755, 420
533, 1007
3864, 475
2381, 1870
4034, 410
3721, 983
449, 768
2684, 1899
722, 1157
4154, 905
2334, 2755
612, 1084
588, 1073
976, 751
649, 716
3871, 1057
4396, 540
2426, 1872
2032, 2709
2325, 2673
3898, 520
601, 1011
2162, 2772
832, 1017
3804, 1229
2888, 2409
2180, 2476
2440, 1901
4381, 1082
2365, 2192
2647, 2084
715, 621
2733, 2150
766, 494
1928, 2229
1137, 1010
2535, 2753
2416, 2243
3682, 658
748, 777
2081, 2669
3877, 635
4277, 933
3907, 972
2485, 1875
3708, 692
2618, 2800
4002, 1091
2545, 2455
2562, 2174
3577, 1064
819, 1149
944, 798
2265, 2860
601, 731
3719, 1040
4232, 1194
889, 532
3704, 1162
2158, 2512
3653, 627
1188, 730
1166, 731
2293, 1852
3794, 827
2445, 2438
461, 633
4313, 486
768, 927
1921, 2708
3779, 833
1098, 725
3538, 849
2371, 2637
3856, 997
2192, 2678
2191, 2621
2428, 2100
3915, 1117
2668, 2412
4376, 982
2236, 2698
3739, 604
2014, 2316
3803, 629
2483, 2812
4359, 805
2156, 2679
966, 1078
4066, 940
2351, 2052
3945, 609
4279, 667
3694, 685
3970, 1121
1811, 2437
4271, 984
877, 772
2079, 2742
476, 761
2870, 2176
2642, 2885
2011, 2396
726, 693
4026, 1132
3871, 474
2349, 2407
866, 632
824, 964
1003, 697
2213, 2400
2181, 2210
4377, 630
1891, 2635
2145, 2304
630, 791
3842, 915
3998, 1001
1873, 2366
1953, 2293
1049, 663
4356, 630
3809, 440
2859, 2138
765, 1011
813, 1110
4195, 584
2518, 2322
1038, 564
1872, 2189
2025, 2365
2811, 2667
3910, 326
711, 947
4113, 584
1117, 594
1992, 2000
4436, 620
991, 732
707, 628
859, 600
4098, 482
1083, 606
2451, 2853
4158, 922
767, 725
2245, 2213
2117, 1903
4305, 778
2155, 1998
3902, 457
4047, 1228
2610, 2568
4435, 901
3576, 1034
1139, 696
3642, 500
2235, 1827
3928, 622
4394, 778
2992, 2481
3524, 684
3781, 361
3767, 887
1027, 743
3651, 764
1095, 924
2080, 2112
2634, 1975
3685, 853
621, 1028
2190, 2383
3983, 721
3751, 746
897, 1140
2378, 2224
2708, 2203
2384, 2673
3984, 1016
3923, 707
2271, 2088
3794, 398
2143, 2866
4084, 1150
1887, 2202
3933, 727
2271, 2880
2028, 2116
3948, 313
4261, 697
2474, 1973
2313, 2541
4151, 1037
860, 773
4036, 370
4258, 600
4362, 1095
712, 1159
3682, 975
2926, 2444
1058, 850
1109, 716
2536, 2282
2235, 1973
1011, 541
4110, 447
1982, 2063
4221, 557
584, 527
2263, 2459
2793, 2122
2178, 2880
3825, 416
2665, 2509
1993, 2661
4033, 1066
1099, 638
4437, 709
4352, 474
2662, 2535
4092, 589
2136, 2050
3896, 415
3630, 566
782, 599
2000, 2748
901, 1091
1079, 589
3835, 1043
2724, 2651
920, 573
2476, 2808
4006, 427
910, 784
4058, 1043
697, 490
4136, 537
3690, 1020
3808, 828
2439, 2052
4204, 1236
2732, 2384
3668, 883
2104, 2593
2969, 2454
4169, 754
2523, 2407
4415, 833
2618, 2598
3827, 1028
3690, 722
670, 1171
803, 810
3864, 389
3986, 850
3734, 1211
2659, 2354
4463, 778
2551, 2305
4108, 848
2429, 2826
4208, 412
3560, 664
664, 728
2453, 2149
4359, 488
2256, 2420
1818, 2296
908, 1066
949, 518
4113, 313
3784, 732
602, 645
922, 878
491, 1004
4200, 414
2375, 2883
2314, 2056
733, 419
2258, 2194
2207, 2858
2418, 1834
2580, 1911
931, 681
2123, 2518
3739, 707
2197, 2513
4259, 1153
929, 863
4310, 438
2176, 2327
2808, 2629
904, 660
2260, 1986
4369, 535
2635, 2512
2765, 2808
2159, 2456
2610, 2449
2019, 1985
3591, 724
2336, 2817
3914, 733
3837, 1027
4160, 1265
3643, 647
3557, 770
4120, 1063
800, 1001
2041, 2722
1859, 2233
1112, 589
2567, 2695
4014, 973
760, 1142
3692, 1093
3981, 890
3889, 914
3795, 445
2879, 2566
4035, 1014
771, 1196
2599, 2684
4095, 1237
432, 930
1141, 744
3502, 802
2415, 2461
2446, 2871
3800, 402
576, 805
2935, 2454
3669, 949
3846, 492
486, 937
3893, 1052
2292, 2230
2641, 2551
2126, 2732
1829, 2255
1174, 822
2275, 2189
2619, 2209
753, 774
2579, 2965
4464, 820
2259, 2667
4148, 858
3948, 1027
2522, 2596
2846, 2675
4094, 900
2550, 1851
2355, 2755
3985, 1172
1863, 2415
3597, 650
3718, 772
2186, 1911
415, 819
2242, 2854
961, 1115
871, 669
768, 1160
3583, 1056
2837, 2772
3622, 849
1871, 2457
4100, 1262
3761, 623
728, 526
2730, 1968
1824, 2286
796, 913
1966, 2584
4270, 1006
2631, 2642
2307, 2802
2158, 2436
3774, 1199
2346, 2938
2018, 2721
2069, 2783
487, 963
4153, 585
571, 817
2303, 2588
3826, 899
4473, 829
4004, 1227
2119, 2907
4213, 1043
2137, 2694
882, 861
3739, 774
2605, 2461
3596, 1029
4279, 521
445, 818
520, 530
2661, 1959
813, 403
4146, 539
2311, 2695
2763, 2329
934, 1118
3770, 854
2710, 2523
4221, 1105
3605, 1036
1912, 2637
4174, 355
2595, 2943
545, 821
4007, 1149
2372, 2367
2228, 2710
4161, 560
2763, 2598
4044, 339
3623, 1109
585, 712
669, 1087
2636, 1849
4236, 1076
703, 709
2700, 2018
2456, 2208
4254, 1068
668, 736
2678, 2398
2827, 2635
4485, 806
4126, 1062
2385, 1968
1107, 715
3711, 554
1886, 2499
2634, 2907
3735, 473
2381, 2703
2204, 2832
2118, 1950
4313, 634
2951, 2314
2257, 1936
2539, 2950
2331, 2588
4261, 628
2558, 2266
2582, 1940
2976, 2484
761, 1147
3979, 993
2569, 2464
783, 1104
2299, 2500
3989, 1226
862, 568
2724, 2894
793, 1152
3913, 627
3709, 747
1951, 2111
3707, 650
3675, 448
4462, 856
4015, 1287
2716, 2058
2302, 2935
2222, 2704
3641, 768
3971, 938
3707, 889
2694, 2423
1002, 1001
4422, 744
621, 603
562, 605
2156, 2397
3773, 565
2264, 2651
829, 470
4366, 803
4250, 866
4256, 372
4129, 471
3660, 948
4452, 935
2543, 2535
880, 1068
803, 1010
3524, 647
686, 930
3781, 967
4130, 546
2512, 2253
955, 808
3641, 552
1833, 2250
2693, 2135
2417, 2823
2695, 2575
4060, 391
3971, 753
1006, 1134
633, 966
3940, 647
